,Id,PID,MS SubClass,MS Zoning,Street,Land Contour,Neighborhood,Condition 1,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,BsmtFin SF 1,Total Bsmt SF,Heating QC,Central Air,Electrical,Gr Liv Area,Full Bath,Half Bath,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Finish,Garage Cars,Garage Area,Paved Drive,Sale Type,SalePrice
1618,586,534128190,60,RL,Pave,Lvl,NWAmes,PosA,6,1967,1997,256.0,TA,TA,PConc,0.0,932.0,Gd,Y,SBrkr,2640,2,1,Gd,8,Typ,1,Attchd,RFn,2.0,515.0,Y,WD ,256900
1619,1947,535375130,50,RL,Pave,Lvl,OldTown,Norm,5,1940,1950,0.0,TA,TA,CBlock,0.0,735.0,Gd,Y,FuseA,1034,1,0,TA,5,Typ,0,Detchd,Unf,1.0,240.0,Y,WD ,109000
1620,815,906226140,90,RL,Pave,Bnk,SawyerW,Norm,5,1979,1979,0.0,TA,TA,Slab,0.0,0.0,TA,Y,SBrkr,1513,2,0,TA,8,Typ,0,Attchd,Unf,2.0,400.0,Y,WD ,113722
1621,831,906392110,20,RL,Pave,Lvl,CollgCr,Norm,8,2005,2006,76.0,Gd,TA,PConc,24.0,1498.0,Ex,Y,SBrkr,1498,2,0,Gd,7,Typ,1,Attchd,Fin,3.0,844.0,Y,WD ,237000
1622,1919,535151110,20,RL,Pave,Lvl,NAmes,Norm,5,1963,1963,0.0,TA,TA,CBlock,288.0,1053.0,Gd,Y,SBrkr,1053,1,0,Gd,6,Typ,0,2Types,RFn,2.0,692.0,Y,WD ,142100
1623,2306,526302030,20,RL,Pave,Lvl,NAmes,Norm,6,1954,1954,28.0,TA,TA,CBlock,468.0,1178.0,Gd,Y,SBrkr,1293,2,0,TA,5,Typ,0,Attchd,RFn,2.0,452.0,Y,WD ,149900
1624,430,528108130,20,RL,Pave,Lvl,NridgHt,Norm,9,2008,2008,450.0,Ex,TA,PConc,1232.0,2020.0,Ex,Y,SBrkr,2020,2,0,Ex,7,Typ,1,Attchd,RFn,3.0,896.0,Y,WD ,404000
1625,2618,535425080,60,RL,Pave,HLS,NAmes,Norm,7,1962,1998,0.0,TA,TA,CBlock,636.0,1438.0,TA,Y,SBrkr,2448,3,0,TA,9,Typ,2,Attchd,RFn,2.0,441.0,Y,WD ,277500
1626,245,906201030,60,RL,Pave,Lvl,SawyerW,Norm,6,1985,1985,336.0,Gd,TA,CBlock,0.0,741.0,TA,Y,SBrkr,1732,2,1,Gd,7,Typ,1,Attchd,Fin,2.0,476.0,Y,WD ,178000
1627,462,528186180,120,RL,Pave,Lvl,NridgHt,Norm,8,2006,2006,176.0,Gd,TA,PConc,863.0,1324.0,Ex,Y,SBrkr,1324,2,0,Gd,6,Typ,1,Attchd,Fin,2.0,550.0,Y,WD ,254000
1628,182,902207130,30,RM,Pave,Lvl,OldTown,Norm,2,1923,1970,0.0,TA,Fa,BrkTil,0.0,678.0,TA,N,SBrkr,832,1,0,TA,5,Typ,1,Detchd,Unf,2.0,780.0,N,WD ,12789
1629,1625,527162090,20,RL,Pave,Lvl,Gilbert,Norm,7,1995,1996,38.0,TA,TA,PConc,0.0,1237.0,Gd,Y,SBrkr,1253,2,0,TA,6,Typ,1,Attchd,Fin,2.0,402.0,Y,WD ,176000
1630,2381,528106010,60,RL,Pave,Lvl,NridgHt,Norm,9,2006,2006,370.0,TA,TA,PConc,0.0,1249.0,Ex,Y,SBrkr,2596,3,1,Gd,9,Typ,0,Attchd,RFn,3.0,840.0,Y,New,342643
1631,1827,532378240,20,RL,Pave,Lvl,Sawyer,Norm,5,1967,1967,75.0,TA,TA,CBlock,599.0,876.0,TA,Y,SBrkr,902,1,0,TA,6,Typ,0,Attchd,Unf,1.0,288.0,Y,WD ,125500
1632,1580,916402015,20,RL,Pave,Lvl,Timber,Norm,6,1989,1989,128.0,TA,TA,CBlock,0.0,1495.0,Ex,Y,SBrkr,1495,2,0,TA,8,Typ,1,Attchd,Unf,2.0,438.0,Y,WD ,150000
1633,1803,528480180,20,FV,Pave,Lvl,Somerst,Norm,8,2007,2007,0.0,Ex,TA,PConc,0.0,1574.0,Ex,Y,SBrkr,1584,2,0,Ex,6,Typ,1,Attchd,Fin,2.0,594.0,Y,New,261329
1634,1132,531363060,20,RL,Pave,Lvl,SawyerW,Norm,7,2004,2005,120.0,TA,TA,PConc,680.0,1080.0,Ex,Y,SBrkr,1080,1,0,Gd,6,Typ,0,NA,NA,0.0,0.0,Y,WD ,141000
1635,1941,535353050,20,RL,Pave,Lvl,NAmes,Norm,4,1953,1953,0.0,TA,TA,CBlock,595.0,1105.0,Gd,Y,SBrkr,1647,1,0,TA,6,Min1,1,Attchd,Fin,1.0,280.0,Y,WD ,153000
1636,1742,528228270,120,RL,Pave,Lvl,Blmngtn,Norm,7,2006,2007,72.0,Gd,TA,PConc,0.0,1258.0,Ex,Y,SBrkr,1258,2,0,Gd,6,Typ,1,Attchd,Fin,3.0,648.0,Y,New,172500
1637,2026,903425280,70,RL,Pave,Lvl,BrkSide,RRAn,6,1915,2003,0.0,TA,TA,BrkTil,0.0,698.0,Ex,Y,FuseA,1396,1,0,TA,7,Typ,0,Detchd,Unf,1.0,384.0,Y,WD ,153575
1638,2245,911128020,30,C (all),Pave,Lvl,IDOTRR,Norm,5,1930,2007,0.0,Gd,TA,BrkTil,737.0,837.0,Ex,Y,SBrkr,1001,1,0,Gd,5,Typ,0,Detchd,Unf,1.0,216.0,N,WD ,124900
1639,1691,528106040,20,RL,Pave,Lvl,NridgHt,Norm,9,2006,2007,315.0,Ex,TA,PConc,0.0,2121.0,Ex,Y,SBrkr,2121,2,1,Ex,8,Typ,1,Attchd,Fin,3.0,732.0,Y,New,415298
1640,725,902405120,50,RM,Pave,Lvl,OldTown,Norm,6,1920,1950,0.0,Fa,TA,BrkTil,0.0,972.0,Ex,Y,SBrkr,1480,1,0,TA,6,Typ,0,Detchd,Unf,1.0,207.0,Y,ConLI,119000
1641,1787,528435070,20,RL,Pave,Lvl,Somerst,Norm,8,2006,2006,410.0,Gd,TA,PConc,0.0,1588.0,Ex,Y,SBrkr,1588,2,0,Gd,7,Typ,1,Attchd,RFn,3.0,825.0,Y,WD ,227000
1642,1216,534426040,20,RL,Pave,Lvl,NAmes,Norm,5,1959,2006,54.0,Gd,TA,CBlock,806.0,1053.0,Ex,Y,SBrkr,1053,1,1,Gd,5,Typ,0,Attchd,RFn,1.0,312.0,Y,WD ,145500
1643,2654,902206020,30,RM,Pave,Lvl,OldTown,Norm,3,1921,1950,0.0,TA,TA,BrkTil,416.0,492.0,TA,Y,SBrkr,492,1,0,TA,3,Typ,0,Detchd,Unf,1.0,200.0,N,WD ,61500
1644,2310,526354020,20,RL,Pave,Lvl,NAmes,Norm,7,1969,1969,434.0,TA,Gd,CBlock,0.0,1851.0,Gd,Y,SBrkr,1851,2,0,TA,8,Typ,1,Attchd,Fin,2.0,506.0,Y,WD ,192100
1645,761,903484110,190,RM,Pave,Bnk,IDOTRR,Artery,6,1915,1965,0.0,TA,Gd,CBlock,276.0,698.0,Ex,Y,FuseF,1403,1,1,TA,7,Typ,0,Detchd,Unf,1.0,308.0,Y,WD ,116000
1646,1884,534276070,80,RL,Pave,Lvl,NAmes,Norm,6,1958,1958,63.0,TA,Gd,CBlock,507.0,588.0,Ex,Y,SBrkr,1138,1,0,TA,6,Typ,0,Attchd,RFn,1.0,264.0,Y,WD ,145000
1647,449,528166090,20,RL,Pave,Lvl,NridgHt,Norm,9,2003,2003,724.0,Gd,TA,PConc,1972.0,2452.0,Ex,Y,SBrkr,2452,2,0,Ex,10,Typ,1,Attchd,Fin,3.0,886.0,Y,WD ,445000
1648,856,907202050,20,RL,Pave,Lvl,CollgCr,Norm,5,1977,2008,0.0,TA,TA,CBlock,532.0,1040.0,TA,Y,SBrkr,1040,2,0,Gd,5,Typ,0,Detchd,Unf,2.0,484.0,Y,WD ,150500
1649,11,527163010,60,RL,Pave,Lvl,Gilbert,Norm,6,1993,1994,0.0,TA,TA,PConc,0.0,763.0,Gd,Y,SBrkr,1655,2,1,TA,7,Typ,1,Attchd,Fin,2.0,440.0,Y,WD ,175900
1650,389,527375180,20,RL,Pave,Lvl,NWAmes,Norm,6,1974,1974,196.0,TA,TA,CBlock,888.0,1116.0,Ex,Y,SBrkr,1116,2,0,TA,6,Typ,1,Attchd,RFn,2.0,528.0,Y,WD ,167900
1651,2415,528218140,60,RL,Pave,Lvl,Gilbert,Norm,7,2006,2006,0.0,Gd,TA,PConc,0.0,879.0,Ex,Y,SBrkr,1863,2,1,Gd,9,Typ,1,BuiltIn,Fin,3.0,660.0,Y,New,219210
1652,77,531451280,60,RL,Pave,Lvl,SawyerW,Norm,6,1992,1992,0.0,Gd,TA,PConc,0.0,1055.0,Ex,Y,SBrkr,1845,2,1,Gd,8,Typ,1,Attchd,RFn,2.0,462.0,Y,WD ,189000
1653,1238,535152200,20,RL,Pave,Lvl,NAmes,Norm,5,1957,1957,143.0,TA,TA,CBlock,621.0,1176.0,TA,Y,SBrkr,1176,1,0,TA,6,Typ,2,Attchd,RFn,1.0,292.0,Y,WD ,136500
1654,223,905105200,20,RL,Pave,Lvl,Sawyer,Norm,5,1966,2008,47.0,TA,TA,CBlock,240.0,864.0,Ex,Y,SBrkr,892,1,0,Gd,5,Typ,0,Detchd,Unf,1.0,416.0,Y,WD ,137900
1655,723,902402150,30,RM,Pave,Lvl,OldTown,Norm,5,1910,2006,0.0,TA,TA,BrkTil,247.0,1022.0,TA,N,SBrkr,1022,1,0,TA,4,Maj2,0,Detchd,Unf,1.0,280.0,Y,WD ,85000
1656,2562,534477030,20,RL,Pave,Lvl,NAmes,Norm,5,1951,1951,44.0,TA,TA,CBlock,756.0,2136.0,TA,N,FuseA,2136,2,0,TA,7,Mod,0,Detchd,Unf,2.0,528.0,Y,WD ,137900
1657,995,527106140,60,RL,Pave,Lvl,Gilbert,Norm,6,1998,1998,0.0,TA,TA,PConc,851.0,926.0,Ex,Y,SBrkr,1604,2,1,TA,7,Typ,0,Attchd,Fin,2.0,472.0,Y,WD ,195500
1658,287,909100110,70,RL,Pave,Bnk,SWISU,Norm,6,1915,1950,0.0,TA,TA,PConc,0.0,806.0,TA,N,FuseF,1647,1,1,Fa,6,Typ,0,Detchd,Unf,1.0,216.0,Y,WD ,128000
1659,1152,532354150,20,RL,Pave,Lvl,Sawyer,Feedr,5,1961,2007,0.0,TA,Gd,CBlock,764.0,864.0,Ex,Y,SBrkr,864,1,0,Gd,5,Typ,1,Detchd,Unf,1.0,420.0,Y,WD ,135000
1660,1449,907202190,20,RL,Pave,Lvl,CollgCr,Norm,5,1975,1975,176.0,TA,TA,CBlock,294.0,1076.0,TA,Y,SBrkr,1076,1,1,TA,5,Typ,1,Detchd,Unf,2.0,576.0,Y,WD ,143195
1661,1330,903204095,40,RM,Pave,Lvl,BrkSide,RRAn,5,1930,1960,0.0,TA,TA,BrkTil,0.0,742.0,TA,Y,FuseA,935,1,0,TA,4,Typ,0,Detchd,Unf,1.0,308.0,P,WD ,79500
1662,1134,531373060,60,RL,Pave,Lvl,SawyerW,Norm,7,2003,2004,95.0,Gd,TA,PConc,0.0,835.0,Ex,Y,SBrkr,1663,2,1,Gd,8,Typ,0,Attchd,RFn,2.0,478.0,Y,WD ,192500
1663,706,902201110,50,RM,Pave,Lvl,OldTown,Norm,5,1950,1970,0.0,TA,Ex,CBlock,384.0,768.0,TA,Y,FuseA,1328,1,1,TA,6,Typ,0,Detchd,Unf,1.0,308.0,Y,WD ,129500
1664,1617,527107040,60,RL,Pave,Lvl,Gilbert,Norm,6,1995,1996,0.0,TA,TA,PConc,0.0,806.0,Gd,Y,SBrkr,1572,2,1,TA,7,Typ,1,BuiltIn,Fin,2.0,373.0,Y,WD ,168000
1665,1339,903228060,50,RM,Pave,Lvl,BrkSide,Norm,6,1939,1950,0.0,TA,TA,CBlock,264.0,739.0,Ex,Y,SBrkr,1342,2,0,TA,7,Typ,1,Detchd,Unf,1.0,240.0,Y,WD ,105000
1666,1664,527402150,20,RL,Pave,Lvl,NAmes,Norm,6,1971,1971,0.0,TA,TA,CBlock,282.0,981.0,TA,Y,SBrkr,981,1,1,TA,5,Typ,0,Detchd,Unf,2.0,576.0,Y,WD ,143250
1667,1433,907135020,20,RL,Pave,Lvl,CollgCr,Norm,5,1995,2006,0.0,TA,TA,PConc,0.0,1099.0,Ex,Y,SBrkr,1099,1,1,Gd,6,Typ,0,Attchd,Unf,1.0,352.0,Y,WD ,144000
1668,75,531380080,60,RL,Pave,Lvl,SawyerW,Norm,7,1994,2002,0.0,Gd,TA,PConc,695.0,948.0,Ex,Y,SBrkr,2110,2,1,Gd,8,Typ,2,Attchd,RFn,2.0,463.0,Y,WD ,205000
1669,2255,914478100,85,RL,Pave,Lvl,Mitchel,Norm,6,1974,1974,0.0,TA,TA,CBlock,924.0,970.0,TA,Y,SBrkr,1026,1,0,TA,5,Typ,1,Attchd,Unf,2.0,528.0,Y,WD ,143000
1670,1170,533215040,120,FV,Pave,Lvl,Somerst,Norm,9,2001,2001,0.0,Gd,TA,PConc,964.0,1419.0,Ex,Y,SBrkr,1419,1,1,Ex,5,Typ,1,Attchd,Fin,2.0,588.0,Y,WD ,290000
1671,45,528150070,20,RL,Pave,Lvl,NridgHt,Norm,9,2009,2010,760.0,Ex,TA,PConc,2188.0,2330.0,Ex,Y,SBrkr,2364,2,1,Ex,11,Typ,2,Attchd,Fin,3.0,820.0,Y,New,611657
1672,836,907126010,20,RL,Pave,Low,CollgCr,Norm,5,1996,1996,0.0,TA,Gd,PConc,732.0,1040.0,Gd,Y,SBrkr,1040,1,0,Gd,6,Typ,0,Detchd,Unf,2.0,576.0,Y,WD ,152000
1673,8,527145080,120,RL,Pave,HLS,StoneBr,Norm,8,1992,1992,0.0,Gd,TA,PConc,263.0,1280.0,Ex,Y,SBrkr,1280,2,0,Gd,5,Typ,0,Attchd,RFn,2.0,506.0,Y,WD ,191500
1674,1704,528120150,60,RL,Pave,Lvl,NridgHt,Norm,8,2004,2005,344.0,Gd,TA,PConc,0.0,1143.0,Ex,Y,SBrkr,2473,2,1,Gd,9,Typ,1,BuiltIn,RFn,3.0,852.0,Y,WD ,317000
1675,2068,905226080,50,RL,Pave,Lvl,Sawyer,Norm,7,1940,1998,0.0,TA,TA,BrkTil,258.0,680.0,Ex,Y,FuseA,1302,1,1,Gd,6,Typ,2,Attchd,Unf,1.0,224.0,Y,WD ,165250
1676,1488,908102140,20,RL,Pave,Lvl,Edwards,Norm,5,1966,1966,0.0,TA,TA,CBlock,609.0,1092.0,TA,Y,SBrkr,1092,1,0,TA,6,Typ,0,Attchd,Unf,1.0,264.0,Y,COD,123000
1677,1391,905201110,20,RL,Pave,Lvl,Sawyer,PosA,6,1956,1956,0.0,TA,TA,CBlock,776.0,988.0,TA,Y,FuseA,1188,1,0,TA,4,Typ,1,Attchd,Unf,2.0,621.0,Y,WD ,185000
1678,2633,535478070,20,RL,Pave,Lvl,NAmes,Artery,7,1962,1962,0.0,TA,TA,CBlock,809.0,1045.0,Gd,Y,SBrkr,1045,1,0,TA,6,Typ,0,Detchd,Unf,2.0,528.0,Y,WD ,120000
1679,1872,534176140,20,RL,Pave,Lvl,NWAmes,Norm,6,1966,1966,0.0,TA,TA,CBlock,792.0,1093.0,Gd,Y,SBrkr,1093,2,0,TA,6,Typ,1,Attchd,RFn,2.0,484.0,Y,WD ,158500
1680,1138,531376010,60,RL,Pave,Lvl,SawyerW,Norm,6,2004,2004,0.0,Gd,TA,PConc,0.0,798.0,Ex,Y,SBrkr,1640,2,1,Gd,6,Typ,0,Attchd,RFn,2.0,520.0,Y,WD ,173000
1681,1899,534429030,90,RL,Pave,Lvl,NAmes,Norm,4,1962,1962,0.0,TA,TA,Slab,0.0,0.0,TA,Y,SBrkr,1224,2,0,TA,6,Typ,0,CarPort,Unf,2.0,462.0,Y,WD ,101800
1682,915,909252020,70,RL,Pave,Lvl,SWISU,Feedr,7,1936,2007,0.0,Gd,Gd,PConc,350.0,560.0,Ex,Y,SBrkr,1135,1,0,Gd,6,Typ,0,Detchd,RFn,2.0,576.0,Y,WD ,155000
1683,660,535378120,30,RL,Pave,Lvl,OldTown,Norm,5,1925,1950,0.0,TA,TA,BrkTil,0.0,1054.0,Ex,Y,SBrkr,1078,1,0,Ex,6,Typ,0,Detchd,Unf,1.0,264.0,N,WD ,125000
1684,2004,902427140,20,RM,Pave,Lvl,OldTown,Norm,4,1956,1956,1.0,TA,TA,CBlock,0.0,0.0,Gd,Y,SBrkr,968,1,0,TA,5,Typ,0,Attchd,Unf,1.0,331.0,Y,WD ,104500
1685,443,528142040,60,RL,Pave,Lvl,NridgHt,Norm,9,2004,2005,216.0,Gd,TA,PConc,1170.0,1462.0,Ex,Y,SBrkr,2224,2,1,Ex,10,Typ,1,Attchd,Fin,3.0,738.0,Y,WD ,350000
1686,2627,535454060,90,RL,Pave,Lvl,NAmes,Norm,3,1950,1950,0.0,TA,TA,CBlock,0.0,0.0,Gd,N,FuseF,1040,2,0,TA,6,Typ,0,Detchd,Unf,2.0,400.0,Y,WD ,93500
1687,1438,907181140,60,RL,Pave,Lvl,CollgCr,Norm,7,1999,1999,158.0,Gd,TA,PConc,633.0,873.0,Ex,Y,SBrkr,1790,2,1,Gd,7,Typ,0,Attchd,RFn,2.0,588.0,Y,WD ,193000
1688,1525,909251090,70,RL,Pave,Bnk,Crawfor,Norm,6,1922,1994,0.0,TA,TA,BrkTil,0.0,588.0,Fa,Y,SBrkr,2555,2,0,TA,11,Min1,1,Detchd,Fin,2.0,672.0,Y,WD ,191000
1689,2644,902109010,30,RM,Pave,Lvl,OldTown,Norm,6,1930,2005,0.0,TA,TA,BrkTil,0.0,813.0,Ex,Y,FuseA,813,1,0,Gd,5,Typ,0,Detchd,Unf,1.0,270.0,N,WD ,110000
1690,866,907252220,60,RL,Pave,Lvl,CollgCr,Norm,8,2001,2001,108.0,Gd,TA,PConc,990.0,1299.0,Ex,Y,SBrkr,1872,2,1,Ex,7,Typ,1,BuiltIn,RFn,2.0,531.0,Y,WD ,261500
1691,620,534476320,20,RL,Pave,Lvl,NAmes,Norm,5,1956,1956,0.0,TA,TA,CBlock,504.0,1050.0,Gd,Y,SBrkr,1050,1,0,TA,5,Typ,0,Attchd,Unf,1.0,338.0,Y,WD ,128900
1692,2451,528360050,60,RL,Pave,Lvl,NoRidge,Norm,9,1993,1994,738.0,Gd,Gd,PConc,292.0,1733.0,Ex,Y,SBrkr,3500,3,1,Ex,11,Typ,1,Attchd,RFn,3.0,959.0,Y,WD ,584500
1693,2186,908225240,20,RL,Pave,Bnk,Edwards,Norm,4,1954,1954,132.0,TA,TA,PConc,492.0,864.0,Ex,Y,SBrkr,948,1,0,TA,5,Typ,0,Attchd,Unf,1.0,248.0,Y,WD ,111000
1694,2025,903425270,50,RL,Pave,Lvl,BrkSide,RRAn,5,1926,1950,0.0,TA,TA,PConc,0.0,750.0,TA,Y,SBrkr,1316,1,0,TA,7,Typ,0,Detchd,Unf,2.0,576.0,Y,ConLw,90000
1695,1916,535126180,60,RL,Pave,Lvl,NAmes,Norm,6,1965,1979,113.0,TA,Gd,CBlock,187.0,1021.0,TA,Y,SBrkr,2380,2,1,TA,7,Sev,1,CarPort,Unf,2.0,596.0,Y,WD ,129000
1696,1542,909428190,20,RL,Pave,Low,Crawfor,PosN,6,1954,2006,72.0,Gd,TA,CBlock,728.0,1296.0,Ex,Y,SBrkr,1640,1,0,Gd,7,Typ,1,Detchd,Unf,2.0,924.0,Y,WD ,224000
1697,1163,533212050,160,FV,Pave,Lvl,Somerst,Norm,6,2005,2005,0.0,Gd,TA,PConc,390.0,600.0,Ex,Y,SBrkr,1200,2,1,Gd,5,Typ,0,Detchd,RFn,2.0,480.0,Y,WD ,165000
1698,205,903430080,70,RM,Pave,Lvl,OldTown,Norm,6,1920,1993,0.0,TA,Gd,BrkTil,0.0,662.0,Ex,Y,SBrkr,1324,1,0,TA,6,Typ,0,Detchd,Unf,1.0,180.0,Y,WD ,122000
1699,2261,916384070,20,RL,Pave,HLS,Timber,Norm,8,2006,2007,-1.0,Gd,TA,PConc,583.0,1546.0,Ex,Y,SBrkr,1564,2,0,Ex,6,Typ,1,Attchd,RFn,2.0,502.0,Y,New,267300
1700,423,528104070,60,RL,Pave,Lvl,NridgHt,Norm,9,2008,2009,860.0,Ex,TA,PConc,0.0,1926.0,Ex,Y,SBrkr,3140,3,1,Ex,11,Typ,2,BuiltIn,Fin,3.0,820.0,Y,New,485000
1701,2687,903425190,50,RM,Pave,Lvl,OldTown,RRAn,6,1962,1962,0.0,TA,TA,CBlock,0.0,1595.0,TA,Y,SBrkr,2486,2,0,TA,8,Typ,1,Detchd,Unf,2.0,576.0,Y,WD ,220000
1702,1436,907176010,60,RL,Pave,Lvl,CollgCr,PosN,6,1997,1997,128.0,TA,TA,PConc,688.0,864.0,Ex,Y,SBrkr,1771,2,1,Gd,6,Typ,0,Attchd,RFn,2.0,600.0,Y,WD ,215700
1703,444,528142090,20,RL,Pave,Lvl,NridgHt,Norm,8,2004,2005,42.0,Gd,TA,PConc,1039.0,1836.0,Ex,Y,SBrkr,1836,2,0,Gd,7,Typ,1,Attchd,Fin,3.0,862.0,Y,WD ,280000
1704,1067,528172080,20,RL,Pave,Lvl,NridgHt,Norm,8,2003,2004,504.0,Gd,TA,PConc,1149.0,1603.0,Ex,Y,SBrkr,1575,2,0,Gd,7,Typ,1,Attchd,Fin,3.0,732.0,Y,WD ,284000
1705,2290,923228290,180,RM,Pave,Lvl,MeadowV,Norm,4,1970,1970,0.0,TA,TA,CBlock,131.0,630.0,Gd,Y,SBrkr,630,1,0,TA,3,Typ,0,NA,NA,0.0,0.0,Y,WD ,84500
1706,168,535476350,20,RL,Pave,Lvl,NAmes,Norm,6,1963,1984,218.0,TA,TA,CBlock,717.0,1395.0,TA,Y,SBrkr,1395,1,0,TA,7,Min1,1,Attchd,RFn,2.0,440.0,Y,WD ,192000
1707,2643,902108060,70,RM,Pave,Lvl,OldTown,Norm,7,1930,1950,0.0,TA,TA,BrkTil,0.0,502.0,TA,N,SBrkr,1004,1,0,Gd,5,Typ,1,Detchd,Unf,1.0,200.0,N,WD ,105000
1708,2802,907290080,20,RL,Pave,Lvl,CollgCr,Norm,7,2004,2005,0.0,Gd,TA,PConc,24.0,1860.0,Ex,Y,SBrkr,1836,2,0,Gd,8,Typ,1,Attchd,Fin,2.0,484.0,Y,WD ,216837
1709,1224,534455030,20,RL,Pave,Lvl,NAmes,Norm,5,1960,1960,203.0,Fa,Fa,CBlock,658.0,1296.0,TA,Y,SBrkr,1496,2,0,Gd,6,Typ,0,Attchd,RFn,2.0,450.0,Y,WD ,141500
1710,1382,905104180,20,RL,Pave,Lvl,Sawyer,Feedr,5,1967,2003,0.0,TA,TA,CBlock,702.0,894.0,Ex,Y,SBrkr,894,1,0,Gd,5,Typ,0,Attchd,RFn,2.0,450.0,Y,WD ,130000
1711,853,907200230,20,RL,Pave,HLS,CollgCr,Norm,5,1978,1978,136.0,TA,TA,CBlock,616.0,1040.0,TA,Y,SBrkr,1040,2,0,TA,5,Typ,0,NA,NA,0.0,0.0,Y,WD ,124000
1712,2237,910201180,70,RM,Pave,Lvl,IDOTRR,Norm,5,1923,1999,0.0,TA,TA,BrkTil,548.0,859.0,Ex,Y,SBrkr,1828,2,0,Gd,6,Typ,0,Detchd,NA,2.0,473.6717073170732,Y,WD ,150909
1713,2585,535304020,20,RL,Pave,Lvl,NAmes,Norm,5,1952,2003,0.0,TA,TA,CBlock,658.0,1008.0,Ex,Y,FuseA,1008,1,0,TA,4,Typ,0,Attchd,RFn,1.0,280.0,Y,WD ,139500
1714,2193,908275240,20,RL,Pave,HLS,Edwards,Norm,4,1955,1955,0.0,TA,TA,CBlock,682.0,864.0,TA,Y,SBrkr,864,1,0,TA,5,Typ,0,Detchd,Unf,2.0,528.0,N,COD,79275
1715,2262,916384080,20,RL,Pave,HLS,Timber,Norm,8,2006,2006,32.0,Gd,TA,PConc,428.0,1476.0,Ex,Y,SBrkr,1484,2,0,Ex,6,Typ,1,Attchd,RFn,2.0,472.0,Y,WD ,265900
1716,1528,909253190,30,RL,Pave,Bnk,SWISU,Norm,6,1930,1950,0.0,TA,TA,BrkTil,384.0,768.0,TA,N,SBrkr,790,1,0,TA,4,Typ,0,Detchd,Unf,1.0,160.0,Y,WD ,91000
1717,370,527276160,60,RL,Pave,Lvl,Gilbert,Norm,5,1977,1977,157.0,TA,TA,PConc,400.0,1122.0,Ex,Y,SBrkr,1934,2,1,TA,6,Typ,1,Attchd,Unf,2.0,567.0,P,WD ,185000
1718,2629,535456020,20,RL,Pave,Lvl,NAmes,Norm,5,1959,1959,0.0,TA,TA,CBlock,179.0,1150.0,Ex,Y,FuseA,1150,1,0,TA,6,Typ,0,Attchd,RFn,1.0,300.0,Y,WD ,141000
1719,1703,528120010,60,RL,Pave,Lvl,NridgHt,Norm,8,2007,2008,0.0,Gd,TA,PConc,0.0,1582.0,Ex,Y,SBrkr,2152,2,1,Gd,7,Typ,1,Detchd,Unf,2.0,728.0,Y,New,260116
1720,793,905452050,30,RL,Pave,Lvl,Edwards,Norm,4,1941,1950,0.0,TA,TA,CBlock,344.0,672.0,TA,Y,SBrkr,672,1,0,TA,4,Typ,0,Attchd,Unf,1.0,234.0,N,WD ,113000
1721,1429,906424010,80,RL,Pave,Lvl,SawyerW,Norm,8,1995,1995,302.0,Gd,TA,PConc,770.0,1401.0,Ex,Y,SBrkr,1511,2,0,Gd,6,Typ,1,Attchd,Fin,3.0,811.0,Y,WD ,225000
1722,648,535352090,30,RL,Pave,Lvl,NAmes,Norm,5,1945,1950,0.0,TA,Gd,CBlock,700.0,793.0,TA,Y,SBrkr,793,1,0,Fa,4,Typ,0,Detchd,Unf,1.0,240.0,Y,WD ,113000
1723,279,908103350,80,RL,Pave,Lvl,Edwards,Norm,6,1975,1975,0.0,TA,TA,CBlock,528.0,1008.0,TA,Y,SBrkr,1096,1,0,TA,5,Typ,1,Detchd,Unf,1.0,352.0,Y,WD ,125200
1724,1705,528142050,60,RL,Pave,Lvl,NridgHt,Norm,8,2007,2007,120.0,Ex,TA,PConc,778.0,918.0,Ex,Y,SBrkr,2100,2,1,Ex,8,Typ,2,BuiltIn,Fin,3.0,786.0,Y,New,319500
1725,1257,535380050,50,RL,Pave,Bnk,NAmes,Artery,5,1945,1950,0.0,TA,TA,CBlock,580.0,913.0,TA,Y,FuseA,1558,1,1,TA,6,Typ,1,Attchd,Unf,1.0,288.0,Y,WD ,140000
1726,2894,916325040,20,RL,Pave,Low,Timber,Norm,6,1958,1958,0.0,TA,TA,CBlock,909.0,1632.0,TA,Y,SBrkr,1650,1,0,TA,6,Typ,2,Attchd,Unf,2.0,518.0,Y,WD ,250764
1727,1062,528142020,60,RL,Pave,Lvl,NridgHt,Norm,8,2007,2007,108.0,Ex,TA,PConc,40.0,948.0,Ex,Y,SBrkr,2088,2,1,Gd,10,Typ,1,BuiltIn,Fin,3.0,656.0,Y,WD ,250000
1728,1729,528218020,60,RL,Pave,Lvl,Gilbert,RRAn,6,2005,2006,0.0,Gd,TA,PConc,0.0,768.0,Ex,Y,SBrkr,1536,2,1,Gd,6,Typ,1,Attchd,Fin,2.0,400.0,Y,WD ,176000
1729,1925,535177110,20,RL,Pave,Lvl,NAmes,Feedr,6,1957,1969,289.0,TA,TA,CBlock,668.0,1331.0,Gd,Y,SBrkr,1721,1,0,TA,8,Typ,3,Attchd,Unf,2.0,464.0,Y,WD ,174850
